doc_id,perfil_objetivo,sector_grupo,titulo,url,cnae,beneficiarios,nivel1,ambito,importe,deadline,abierto,prediccion_tool,relevante,notas
1126641,particular,sanitario_social,"Solicitud subvención nominativa mediante CONVENIO a la Asociación La Pobla Ajuda -Juntos con Senegal-, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Otras actividades de servicios sociales sin alojamiento,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,6000.0,2026-05-31,False,sí,,
1126640,particular,sanitario_social,"ACUERDO DE LA JGL DEL 02/07/2026 CONCESIÓN SUBVENCIÓN NOMINATIVA CON ASOCIACIÓN PARA LA INTERVENCIÓN E INTEGRACIÓN EN ADICCIONES Y OTRAS CONDUCTAS (PATIM) PROYECTO “COLABORACIÓN PARA LA INSERCIÓN SOCIOLABORAL DE PERSONAS EN SITUACIÓNDE EXCLUSIÓN SOCIAL""",,ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,13200.0,2026-12-31,False,sí,,
1126390,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB PESCA ESPORTIVA ALMASSORA,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,1280.0,2026-08-12,False,sí,,
1126381,particular,artistico_deportivo,SUBVENCIÓN CLUBS DEPORTIVOS 2026,,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,33000.0,2026-10-13,False,sí,,
1126379,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB DE CAÇA ALMASSORA,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,1280.0,2026-08-12,False,sí,,
1126371,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN ASSOCIACIÓ JAZZ CLUB EL MUSSOL,,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA | PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,4000.0,2026-11-03,False,sí,,
1126328,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB MOUNTAIN BIKE ANIMALS DE MONTE,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,11275.76,2026-08-12,False,sí,,
1126325,particular,artistico_deportivo,"SUBVENCIÓN DIRECTA, DE CARÁCTER EXCEPCIONAL, PARA LA FUNDACIÓN CULTURAL MIGUEL HERNÁNDEZ DE ORIHUELA, AÑO 2026.",,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ADMINISTRACIÓN PÚBLICA Y DEFENSA; SEGURIDAD SOCIAL OBLIGATORIA | EDUCACIÓN",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,15000.0,2026-05-06,False,sí,,
1126318,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB TENNIS ALMASSORA,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,3642.8,2026-08-12,False,sí,,
1126316,particular,artistico_deportivo,"SUBVENCIÓN DIRECTA, DE CARÁCTER EXCEPCIONAL, PARA EL OBISPADO DE ORIHUELA-ALICANTE, AÑO 2026",,"Actividades de bibliotecas, archivos, museos y otras actividades culturales | Actividades deportivas, recreativas y de entretenimiento | Otra educación",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,63000.0,2026-05-15,False,sí,,
1126227,particular,artistico_deportivo,SUBVENCIÓ NOMINATIVA. ASSOCIACIÓ DE CARRETERS I CAVALLISTES,,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,2000.0,2026-08-10,False,sí,,
1126210,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB DE BALL SPORTIU SWING DANCE,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,966.0,2026-08-12,False,sí,,
1126197,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB DEPORTIVO TAEKWONDO ALMAZORA,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,3389.92,2026-09-15,False,sí,,
1126191,particular,artistico_deportivo,"Convocatoria I concurso Arte urbano ""Obrim persianes, obrim mirades""",www.xeraco.es,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,800.0,2026-09-04,False,sí,,
1126165,particular,artistico_deportivo,"CONVENIO DE COLABORACIÓN ENTRE EL AYUNTAMIENTO DE ALCOY Y LA ASOCIACIÓN ROCIERA DE ALCOY PARA LA REALIZACIÓN DE ACTIVIDADES RELACIONADAS CON LAS FIESTAS, Y CONCRETAMENTE LA CELEBRACIÓN DE UNA ROMERÍA EN HONOR A LA VIRGEN DEL ROCÍO, DURANTE EL AÑO 2026",,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,3000.0,2026-11-25,False,sí,,
1125959,particular,artistico_deportivo,SUBVENCIÓN CLUB NATACIÓN XUQUER,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,9888.82,2026-11-27,False,sí,,
1125958,particular,artistico_deportivo,SUBVENCIÓN ASOCIACIÓN PEÑAS CADAFALERAS,,Otras actividades recreativas y de entretenimiento,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,80500.0,2026-12-01,False,sí,,
1125957,particular,artistico_deportivo,SUBVENCIÓN FALLAS ALGEMESI 2026,,Otras actividades recreativas y de entretenimiento,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,6535.0,2026-07-31,False,sí,,
1125955,particular,artistico_deportivo,Convenio entre la Comisión de Fiestas 1º de Mayo y el Ayuntamiento de Quart de Poblet 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,2291.0,2026-12-31,False,sí,,
1125791,particular,artistico_deportivo,"Subvención nominativa al Club Voleibol Guardamar, periodo 2025-2026.",,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,1500.0,2026-12-31,False,sí,,
1125772,particular,artistico_deportivo,Subvención nominativa al Club Deportivo de Bicicleta de Montaña de Guardamar del Segura. Anualidad 2026.,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,2500.0,2026-12-31,False,sí,,
1125762,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB GIMNASIA ARTÍSTICA ALMASSORA,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,6730.72,2026-08-07,False,sí,,
1125703,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ASOC GRUPO YOGA ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,500.0,2025-10-31,False,sí,,
1125698,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ASOCIACIÓ ESCOLA DE DANSA CLÀSSICA ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,500.0,2025-10-31,False,sí,,
1125692,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ASSOCIACIÓ DE PILATES DE ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,500.0,2025-10-31,False,sí,,
1125689,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026  ALBUIXECH BOXING CLUB,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,1320.0,2025-10-31,False,sí,,
1125686,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ASOCIACIÓN TAEKWON-DO ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,2200.0,2025-10-31,False,sí,,
1125684,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 CLUB DE TIR AMB ARC D'ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,800.0,2025-10-31,False,sí,,
1125683,particular,artistico_deportivo,"SUBVENCIONES A MUNICIPIOS Y ELM PARA CATÁSTROFES NATURALES 2026, GASTO CORRIENTE( Incendio iniciado en el término de La Vall d'Uixó el 25 de julio de 2026)",,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,940000.0,,False,sí,,
1125680,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 C.F. INDEPENDENT,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,8500.0,2025-10-31,False,sí,,
1125672,particular,artistico_deportivo,"CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES, EN RÉGIMEN DE CONCURRENCIA COMPETITIVA, CON DESTINO AL FOMENTO DE DEPORTISTAS FEDERADOS DEL MUNICIPIO DE TOUS, AÑO 2026.",,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,3000.0,2026-11-30,False,sí,,
1125656,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 CLUB COLOMBÓFILO SAN RAMÓN,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,600.0,2025-10-31,False,sí,,
1125653,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 SOCIEDAD COLOMBICULTORA LA ALBUIXEQUENSE,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,1500.0,2025-10-31,False,sí,,
1125650,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 CLUB PILOTA VALENCIANA ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,3400.0,2025-10-31,False,sí,,
1125644,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 PEÑA CICLISTA EL RAYO,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,2100.0,2025-10-31,False,sí,,
1125621,particular,artistico_deportivo,Subvención Directa C.F. Albuixech - Tablets 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,832.46,2026-06-30,False,sí,,
1125566,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ASOCIACIÓN NIÑOS SUZUKI EN ACCIÓN,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,500.0,2025-10-31,False,sí,,
1125559,particular,artistico_deportivo,"Convenio de colaboración entre el Ayuntamiento de Castellón de la Plana y la Valencian Music Association para la realización del proyecto ""Trovam - La Fira Valenciana de la Musica 2026""",sede.castello.es,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,25000.0,2026-12-31,False,sí,,
1125553,particular,artistico_deportivo,Subvención Nominativa a la Peña Cicloturista de Guardamar del Segura. Anualidad 2026.,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,5500.0,2026-12-31,False,sí,,
1125550,particular,artistico_deportivo,Subvención Directa Reparaciones Altar - PARROQUIA NTRA SRA DE ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | OTROS SERVICIOS",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,500.0,2026-06-30,False,sí,,
1125544,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 PARROQUIA NTRA SRA. DE ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | OTROS SERVICIOS",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,500.0,2025-10-31,False,sí,,
1125540,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA CLUB DE PADEL,https://benimodo.sedelectronica.es/info.0,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,750.0,2026-11-30,False,sí,,
1125539,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ASOCIACIÓN CAMARERAS DE LA VIRGEN DE ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | OTROS SERVICIOS",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,1000.0,2025-10-31,False,sí,,
1125537,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ANEM A L'ERMITA,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | OTROS SERVICIOS",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,1500.0,2025-10-31,False,sí,,
1125532,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ALBUIXECH ROCK A L'HORTA NORD ASSOCIACIÓ MUSICAL,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,500.0,2025-10-31,False,sí,,
1125528,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 BATUCADA DE ALBUIXECH - BATUXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,2350.0,2025-10-31,False,sí,,
1125515,particular,artistico_deportivo,SUBVENCIÓN DIRECTA ECLIPSE TOTAL 2026 ASOC ASTRONÓMICA,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,5000.0,2026-06-30,False,sí,,
1125512,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ASOC ASTRONÓMICA DE ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,2350.0,2025-10-31,False,sí,,
1125454,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 FALLA SANT RAMÓN,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,2750.0,2025-10-31,False,sí,,
1125449,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ASOCIACIÓN AMAS DE CASA DE ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,2000.0,2025-10-31,False,sí,,
1125441,particular,artistico_deportivo,Subvención Directa - Kanta Albuixech 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,5000.0,2026-03-31,False,sí,,
1125429,particular,artistico_deportivo,Subvención nominativa Presupuesto 2026 SDAD MUSICAL ESLAVA,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,9310.0,2025-10-31,False,sí,,
1125418,particular,artistico_deportivo,"Acuerdo de la Junta de Gobierno Local, de 27 de julio de 2026, dar cuenta de la aprobación de las BASES Y CONVOCATORIA DE SUBVENCIONES A ENTIDADES Y CLUBES DEPORTIVOS, ANUALIDAD 2026",sede.villena.es,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,110000.0,2026-08-26,False,sí,,
1125288,particular,artistico_deportivo,BASES Y CONVOCATORIA DE LA XXXV EDICIÓN DE LOS PREMIOS OTOÑO “VILLA DE CHIVA” 2026,https://chiva.sedelectronica.es/info.0,Actividades de creación artística y artes escénicas,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,6000.0,2026-10-30,False,sí,,
1126370,particular,artistico_deportivo,GESTIÓN VI FESTIVAL INTERNACIONAL DE ANIMACIÓN ANIMALCOI,,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA | PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,30000.0,2026-12-01,False,sí,,
1126369,particular,artistico_deportivo,CONVENIO CON LA COLLA DE CAMPANERS D`ALCOI PARA LA REALIZACIÓN DE ACTUACIONES DE MEJORA Y DIVULGACIÓN DEL PATRIMONIO CAMPANERO 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA | PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,1500.0,2026-11-03,False,sí,,
1126368,particular,artistico_deportivo,"CONVENIO AMIGOS DE LA MÚSICA DE ALCOY PARA LA REALIZACIÓN DE ACTIVIDADES MUSICALES, ANUALIDAD 2026",,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,12000.0,2026-12-10,False,sí,,
1126348,particular,artistico_deportivo,Convenio de colaboración entre el M.I. Ayuntamiento de Utiel y la Peña Popular Utielana,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,7000.0,,False,sí,,
1125491,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 ASOCIACIÓN JUBILADOS ALBUIXECH,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,1650.0,2025-10-31,False,sí,,
1125468,particular,artistico_deportivo,Subvención Nominativa Presupuesto 2026 FALLA REI EN JAUME I,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES523 - Valencia / València,2500.0,2025-10-31,False,sí,,
1125460,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 ALMASSORA CLUB PATÍ,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES522 - Castellón / Castelló,13654.38,2026-08-05,False,sí,,
1125446,particular,artistico_deportivo,"Acuerdo de la Junta de Gobierno Local, de 27 de julio de 2026, dar cuenta de a aprobación de las BASES Y CONVOCATORIA DE BECAS DEPORTIVAS/PREMIOS, ANUALIDAD 2026",sede.villena.es,Actividades deportivas,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,,ES521 - Alicante / Alacant,8000.0,2026-08-26,False,sí,,
1128551,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA UUNIÓ ESPORTIU GIMNÀSTIC SANT VICENT C.F. TEMPORADA 2025/2026,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,21000.0,2026-07-15,False,sí,,
1129543,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA A LA ORQUESTA DE PULSO Y PUA CELIA GINER DE ALFAFAR - AYUNTAMIENTO DE ALFAFAR - EJERCICIO 2026.,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1500.0,2026-11-30,False,sí,,
1129468,particular,artistico_deportivo,Concesión subvención nominativa Madelpilota,castellosom.es,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1000.0,,True,sí,,
1129465,particular,artistico_deportivo,Concesión subvención nominativa Futbol Veteranos,castellosom.es,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1000.0,,True,sí,,
1129411,particular,artistico_deportivo,BASES REGULADORAS DE LA CONVOCATORIA DE AYUDAS AL EMPRENDIMIENTO Y AL RELEVO GENERACIONAL DEL COMERCIO LOCAL DE ALCOY. EJERCICIO 2026.,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,50000.0,2026-09-24,False,no,,
1129396,particular,artistico_deportivo,Concesión subvención nominativa UD Castellonense Futbol Sala,castellosom.es,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1000.0,,True,sí,,
1129376,particular,artistico_deportivo,"EXP. 5295/2026.- OCTAVA CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES DENOMINADAS ""BONOS CONSUMO COMERCIO LOCAL DE ALMORADÍ (ALMORADÍ VALE X 2)”, EN RÉGIMEN DE CONCURRENCIA COMPETITIVA, ANUALIDAD 2026.",www.almoradi.es,"Actividades de agencias de viajes y operadores turísticos | Actividades deportivas | Comercio al por menor de artículos culturales y recreativos | Comercio al por menor de equipos para las tecnologías de la información y las comunicaciones | Comercio al por menor de otros artículos de uso doméstico | Comercio al por menor de productos alimenticios, bebidas y tabaco | Comercio al por menor de vehículos de motor, motocicletas y sus repuestos y accesorios | Comercio al por menor no especializado | Otras actividades recreativas y de entretenimiento | Otros servicios de reservas y actividades relacionadas con los mismos | Restaurantes y puestos de comidas | Servicios de bebidas | Servicios de catering y otros servicios de comidas | Servicios personales",PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,331076.0,2026-09-08,False,sí,,
1129315,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN PARA LA CONCESIÓN DE SUBVENCIÓN DESTINADA A GASTOS CORRIENTES ENTRE EL AYUNTAMIENTO DE ALMUSSAFES Y LA ASOCIACIÓN DE JUBILADOS Y PENSIONISTAS DE ALMUSSAFES 2026,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | EDUCACIÓN",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,36000.0,2026-10-31,False,sí,,
1129145,particular,artistico_deportivo,SUBVENCIÓ NOMINATIVA. CLUB NATACIO ONDARA 2026,,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,800.0,2026-08-18,False,sí,,
