doc_id;numero_convocatoria;nivel1;nivel2;descripcion;tipos_beneficiarios;sectores;tipo_convocatoria;importe;abierto;fecha_fin_solicitud;heuristic_relevance;heuristic_reason;relevance;annotator;notes
933675;732115;LOCAL;DIPUTACIÓN PROV. DE ALICANTE;Expediente de subvención nominativa - a la Federación de Empresarios del Metal de la Provincia de Alicante (FEMPA): acciones de impulso a la innovación, digitalización, sostenibilidad, transición ecológica y agenda verde para pymes del sector del metal;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - instrumental;100000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);1;me;
932884;731324;LOCAL;BENIDORM;AMPLIACIÓN PLAZO BASES REGULADORAS DE LA CONCESIÓN DE AYUDAS A PYMES, MICROPYMES, EMPRESARIOS AUTÓNOMOS Y PROFESIONALES EN BENIDORM, CON DESTINO A MINIMIZAR EL IMPACTO ECONÓMICO DE LA CRISIS GENERADA POR LA INVASIÓN DE UCRANIA POR PARTE DE RUSIA;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;2;me;
932545;730985;LOCAL;CALP;CONVOCATORIA DE AYUDAS CON DESTINO MINIMIZAR IMPACTO ECONÓMICO CRISIS SOBRE PYMES, MICROPYMES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES DE CALP, ANUALIDAD 2023;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;2;me;
932399;730839;LOCAL;CALLOSA DE SEGURA;AYUDAS CON DESTINO A MINIMIZAR EL IMPACTO ECONÓMICO QUE LA CRISIS ESTÁ SUPONIENDO SOBRE PYMES, MICROPYMES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES EN EL MUNICIPIO DE CALLOSA DE SEGURA EN EL CONTEXTO DE LA INVASIÓN DE UCRANIA POR PARTE DE RUSIA;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES Y COMO PRODUCTORES DE BIENES Y SERVICIOS NO DIFERENCIADOS PARA USO PROPIO | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;2;me;
931213;729653;LOCAL;ALTEA;Bases reguladoras de la concesión de ayudas con destino a minimizar el impacto económico que la crisis está suponiendo sobre Pymes, Micropymes, Pequeño Empresariado autónomo y Profesionales en el contexto de la invasión de Ucrania por parte de Rusia 2023;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | HOSTELERÍA | OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;276394.0;False;;2;beneficiario empresarial claro;2;me;
930924;729364;LOCAL;COCENTAINA;PROGRAMA C'ACTIVA 2023 (LÍNEA PYMES);PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;166799.0;False;;2;beneficiario empresarial claro;2;me;
930790;729230;LOCAL;BENIDORM;BASES REGULADORAS DE AYUDAS A PYMES, MICROPYMES, EMPRESARIOS AUTÓNOMOS Y PROFESIONALES EN BENIDORM, CON DESTINO A MINIMIZAR IMPACTO ECONÓMICO DE LA CRISIS GENERADA POR LA INVASIÓN DE UCRANIA POR PARTE DE RUSIA, FINANCIADAS POR DIPUTACION DE ALICANTE, 2023;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES Y COMO PRODUCTORES DE BIENES Y SERVICIOS NO DIFERENCIADOS PARA USO PROPIO | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;2;me;
930586;729026;LOCAL;CASTALLA;CONVOCATORIA AYUDAS  IMPACTO ECONOMICO  PYMES, MICROPYMES AUTONOMOS Y PROFESIONALES  CRISIS INVASION DE UCRANIA  2023;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - canónica;164741.0;False;;2;beneficiario empresarial claro;2;me;
930391;728831;LOCAL;SAX;SUBVENCIONES DESTINADAS A LA MINIMIZACIÓN DEL IMPACTO DE LA CRISIS, EN EL CONTEXTO DE LA INVASIÓN DE UCRANIA POR PARTE DE RUSIA, PARA PYMES, MICROPYMES, PEQUEÑOS AUTÓNOMOS Y EMPRESAS EN EL MUNICIPIO DE SAX. CAMPAÑA 2023.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;153141.8;False;;2;beneficiario empresarial claro;2;me;
930364;728804;LOCAL;GRANJA DE ROCAMORA;CONCESIÓN DE AYUDAS DIRECTAS A PYMES. ANUALIDAD 2023.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;2;me;
929513;727953;LOCAL;ONIL;Convocatoria Subvenciones Autónomos, Profesionales, Microempresas y Pymes CRISIS DE UCRANIA;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | HOSTELERÍA | OTROS SERVICIOS | SUMINISTRO DE ENERGIA ELECTRICA, GAS, VAPOR Y AIRE ACONDICIONADO | TELECOMUNICACIONES, PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA, INFRAESTRUCTURA INFORMÁTICA Y OTROS SERVICIOS DE INFORMACIÓN | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;124620.0;False;;2;beneficiario empresarial claro;2;me;
929360;727800;LOCAL;AGOST;CONVOCATORIA PARA MINIMIZAR EL IMPACTO ECONÓMICO QUE LA CRISIS GENERADA POR LA INVASIÓN DE UCRANIA POR PARTE DE RUSIA ESTÁ SUPONIENDO SOBRE PYMES, MICROPYMES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES, ANUALIDAD 2023;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;93105.0;False;08/12/2023;2;beneficiario empresarial claro;2;me;
929333;727773;LOCAL;PARCENT;APROBACIÓN DE BASES REGULADORAS Y DE LA CONVOCATORIA DE SUBVENCIONES CON DESTINO A MINIMIZAR EL IMPACTO ECONÓMICO QUE EL COVID-19 ESTÁ SUPONIENDO SOBRE PYMES, MICROPYMIES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES DEL MUNICIPIO DE PARCENT, ANUALIDAD;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | HOSTELERÍA | OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - canónica;32363.0;False;;2;beneficiario empresarial claro;2;me;
928758;727198;LOCAL;ALQUERIA D'ASNAR, L';RESOLUCIÓN 14/11/2023 Nº2023-0239 AYUNTAMIENTO L'ALQUERIA D'ASNAR. BASES CONVOCATORIA AYUDAS CON DESTINO A MINIMIZAR EL IMPACTO ECONÓMICO QUE LA CRISIS ESTÁ SUPONIENDO SOBRE PYMES, MICROPYMES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;18575.0;False;08/12/2023;2;beneficiario empresarial claro;2;me;
928680;727120;LOCAL;MONÓVAR/MONÒVER;SUBVENCIONES PARA MINIMIZAR EL IMPACTO ECONÓMICO DE LA CRISIS EN PYMES, MICROPYMES, AUTÓNOMOS;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | HOSTELERÍA | OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - canónica;177944.0;False;;2;beneficiario empresarial claro;2;me;
928675;727115;LOCAL;ONDARA;BASES REGULADORAS PARA LA CONCESIÓN DE SUBVENCIONES DESTINADAS A MINIMIZAR EL IMPACTO ECONÓMICO QUE LA CRISIS ENERGÉTICA ESTÁ SUPONIENDO SOBRE LAS PYMES, MICROPYMES, AUTÓNOMOS Y PROFESIONALES FINANCIADAS POR LA EXCMA. DIPUTACIÓN DE ALICANTE.ANUALIDAD 2023;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA | COMERCIO AL POR MAYOR Y AL POR MENOR | CONSTRUCCIÓN | EDUCACIÓN | HOSTELERÍA | INDUSTRIA MANUFACTURERA | OTROS SERVICIOS | SUMINISTRO DE ENERGIA ELECTRICA, GAS, VAPOR Y AIRE ACONDICIONADO | TELECOMUNICACIONES, PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA, INFRAESTRUCTURA INFORMÁTICA Y OTROS SERVICIOS DE INFORMACIÓN | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - canónica;118709.0;False;;2;beneficiario empresarial claro;2;me;
928214;726654;LOCAL;TIBI;Por resolución de Alcaldía número 941 de 13 de noviembre de 2023 por la que se convoca la subvención para la minimización del impacto económico sobre PYMES, MICROPYMES, pequeños empresarios autónomos y profesionales, anualidad 2023;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;2;me;
927986;726426;LOCAL;ELDA;AYUDAS DIPUTACION ALICANTE CON DESTINO A MINIMIZAR EL IMPACTO ECONÓMICO QUE LA CRISIS ESTÁ SUPONIENDO SOBRE PYMES, MICROPYMES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES CON DOMICILIO FISCAL EN ELDA EN EL CONTEXTO DE LA INVASIÓN DE UCRANIA.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;587779.0;False;;2;beneficiario empresarial claro;2;me;
927954;726394;LOCAL;ASPE;Acuerdo de la Junta de Gobierno Local de 31 de octubre de 2023, por el que se aprueba la Convocatoria de Ayudas con destino a minimizar el impacto económico que la crisis está suponiendo sobre pymes, micropymes, autónomos y profesionales.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | COMERCIO AL POR MAYOR Y AL POR MENOR | HOSTELERÍA | INDUSTRIA MANUFACTURERA | OTROS SERVICIOS;Concurrencia competitiva - canónica;263983.0;False;24/11/2023;2;beneficiario empresarial claro;2;me;
927775;726215;LOCAL;BENEIXAMA;Ayudas para minimizar el impacto económico que la crisis está suponiendo sobre pymes, micropymes, pequeños empresarios autónomos y profesionales, en el contexto de la invasión de Ucrania por parte de Rusia, anualidad 2023.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | Actividades de programación, radiodifusión, agencias de noticias y otras actividades de distribución de contenidos | ACTIVIDADES INMOBILIARIAS | Actividades postales y de mensajería | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;2;me;
927584;726024;LOCAL;PENÀGUILA;CONVOCATORIA PARA LA CONCESIÓN DE AYUDAS CON DESTINO A MINIMIZAR EL IMPACTO ECONÓMICO QUE LA CRISIS ESTÁ SUPONIENDO SOBRE PYMES, MICROPYMES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES DEL MUNICIPIO DE PENAGUILA, EN EL CONTEXTO DE LA INVASIÓN DE UCRANI;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA | CONSTRUCCIÓN | HOSTELERÍA | INDUSTRIA MANUFACTURERA | OTROS SERVICIOS | SUMINISTRO DE ENERGIA ELECTRICA, GAS, VAPOR Y AIRE ACONDICIONADO | TELECOMUNICACIONES, PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA, INFRAESTRUCTURA INFORMÁTICA Y OTROS SERVICIOS DE INFORMACIÓN | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - canónica;15130.0;False;;2;beneficiario empresarial claro;2;me;
927206;725646;LOCAL;SANT JOAN D'ALACANT;APROBACION DE CONVOCATORIA Y BASES REGULADORAS PARA LA CONCESIÓN DE AYUDAS A PYMES, MICROPYMES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES DEL MUNICIPIO DE SANT JOAN D’ALACANT EN EL CONTEXTO DE LA INVASIÓN DE UCRANIA POR PARTE DE RUSIA, ANUALIDAD 2023;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | HOSTELERÍA | OTROS SERVICIOS | SUMINISTRO DE ENERGIA ELECTRICA, GAS, VAPOR Y AIRE ACONDICIONADO;Concurrencia competitiva - canónica;286219.0;False;;2;beneficiario empresarial claro;2;me;
927197;725637;LOCAL;MONFORTE DEL CID;CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES PARA MINIMIZAR EL IMPACTO ECONÓMICO QUE LA CRISIS ESTÁ SUPONIENDO SOBRE PYMES, MICROPYMES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES DE MONFORTE DEL CID A CAUSA DE LA INVASIÓN DE UCRANIA POR RUSIA.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES Y COMO PRODUCTORES DE BIENES Y SERVICIOS NO DIFERENCIADOS PARA USO PROPIO | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;2;me;
926886;725326;LOCAL;ORBA;CONVOCATORIA Y BASES AYUDAS CON DESTINO A MINIMIZAR EL IMPACTO ECONÒMICO QUE LA CRISIS ESTÁ SUPONIENDO SOBRE PYMES, MICROPYMES, PEQUEÑOS EMPRESARIOS AUTÓNOMOS Y PROFESIONALES DEL MUNICIPIO DE ORBA, CONTEXTO INVASIÓN DE UCRANIA POR PARTE DE RUSIA;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES INMOBILIARIAS | COMERCIO AL POR MAYOR Y AL POR MENOR | CONSTRUCCIÓN | HOSTELERÍA | OTROS SERVICIOS | TRANSPORTE Y ALMACENAMIENTO;Concurrencia competitiva - canónica;57626.0;False;;2;beneficiario empresarial claro;2;me;
926835;725275;LOCAL;BANYERES DE MARIOLA;Convocatoria y bases reguladores para la concesión de subvenciones a Ayuntamientos con destino a minimizar el impacto económico que la crisis está suponiendo sobre pymes, micropymes, autónomos y profesionales de Banyeres de Mariola;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES Y COMO PRODUCTORES DE BIENES Y SERVICIOS NO DIFERENCIADOS PARA USO PROPIO | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | ADMINISTRACIÓN PÚBLICA Y DEFENSA;;;;;;;2;me;
1122332;920771;LOCAL;BENIDORM;BASES AYUDAS PARA NUEVOS AUTÓNOMOS Y EMPRESAS EN EL MUNICIPIO DE BENIDORM 2026;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA | COMERCIO AL POR MAYOR Y AL POR MENOR | CONSTRUCCIÓN | EDUCACIÓN | HOSTELERÍA | INDUSTRIA MANUFACTURERA | TELECOMUNICACIONES, PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA, INFRAESTRUCTURA INFORMÁTICA Y OTROS SERVICIOS DE INFORMACIÓN | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - canónica;78000.0;False;31/12/2026;2;beneficiario empresarial claro;2;me;
1117199;915638;LOCAL;BENITACHELL/POBLE NOU DE BENITATXELL, EL;BASES AYUDAS PARA AUTONOMOS Y EMPRESAS AFECTADOS POR LAS OBRAS REALIZADAS EN LAS CALLES MAYOR Y PAU.;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;COMERCIO AL POR MAYOR Y AL POR MENOR;Concurrencia competitiva - canónica;30000.0;False;;2;beneficiario empresarial claro;2;me;
1117028;915467;LOCAL;DIPUTACIÓN PROV. DE ALICANTE;Subvención a Subvención a la Asociación de Trabajadores Autónomos de la Comunidad Valenciana (ATA) para la realización de un proyecto para el fomento y mejora del autoempleo en la provincia de Alicante;PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA;OTROS SERVICIOS;Concesión directa - instrumental;27000.0;False;;0;beneficiario no empresarial (asociación/ayuntamiento/parroquia/club/...);1;me;
1113463;911902;LOCAL;POBLA DE VALLBONA, LA;Convocatoria de las ayudas económicas destinadas a apoyar a los nuevos  autónomos, año 2026;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;Otras actividades de apoyo a las empresas n.c.o.p.;Concurrencia competitiva - canónica;15000.0;False;;2;beneficiario empresarial claro;2;me;
1089650;888089;LOCAL;TORREVIEJA;Bases y Convocatoria de subvenciones a pequeñas empresas, microempresas, pequeños empresarios autónomos del Mercado Municipal de Abastos con destino a minimizar el impacto económico producido por la obra de reforma y remodelación;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | OTROS SERVICIOS;Concurrencia competitiva - canónica;150000.0;False;06/03/2026;2;beneficiario empresarial claro;2;me;
1061134;859573;LOCAL;SEDAVÍ;Ayudas a nuevos autónomos y autónomas 2025;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES DE EDICIÓN, RADIODIFUSIÓN Y PRODUCCIÓN Y DISTRIBUCIÓN DE CONTENIDOS | COMERCIO AL POR MAYOR Y AL POR MENOR | HOSTELERÍA | OTROS SERVICIOS;Concurrencia competitiva - canónica;10000.0;False;;2;beneficiario empresarial claro;2;me;
1058151;856590;LOCAL;ALCALÀ DE XIVERT;BASES REGULADORAS DE LA CONVOCATORIA PARA EL OTORGAMIENTO DE SUBVENCIONES PARA LA DIGITALIZACIÓN DE LAS ACTIVIDADES ECONOMICAS DESARROLLADAS EN ALCALÀ DE XIVERT POR AUTONOMOS O MICROEMPRESAS;PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA;ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES | ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO | Actividades de programación, radiodifusión, agencias de noticias y otras actividades de distribución de contenidos | ACTIVIDADES FINANCIERAS Y DE SEGUROS | ACTIVIDADES INMOBILIARIAS | ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS | ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES | AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA | Comercio al por mayor | Comercio al por menor | CONSTRUCCIÓN | EDUCACIÓN | HOSTELERÍA | INDUSTRIA MANUFACTURERA | Reparación y mantenimiento de ordenadores, artículos personales y enseres domésticos y vehículos de motor y motocicletas | TELECOMUNICACIONES, PROGRAMACIÓN INFORMÁTICA, CONSULTORÍA, INFRAESTRUCTURA INFORMÁTICA Y OTROS SERVICIOS DE INFORMACIÓN | TRANSPORTE Y ALMACENAMIENTO;Concesión directa - canónica;10000.0;False;;2;beneficiario empresarial claro;2;me;
